2017-02-13T16:08:19.6560251Z|Program_Name_Editing|TEST.NC
2017-02-13T16:09:31.4685251Z|Program_Runtime_Seconds|62
2017-02-13T16:09:32.1247751Z|Feed_Rate|31.3333333333333
2017-02-13T16:09:32.1247751Z|Feed_Override|94.000000
2017-02-13T16:09:32.2654001Z|Feed_Rate|29.4333333333333
2017-02-13T16:09:32.2654001Z|Feed_Override|93.000000
2017-02-13T16:09:32.4216501Z|Feed_Rate|29.05
2017-02-13T16:09:32.4372751Z|Feed_Override|91.000000
2017-02-13T16:09:32.4372751Z|Program_Runtime_Seconds|63
2017-02-13T16:09:32.5935251Z|Feed_Rate|29
2017-02-13T16:09:32.7341501Z|Feed_Rate|28.9
2017-02-13T16:09:33.0935251Z|Block_Number|61
2017-02-13T16:09:33.0935251Z|Feed_Rate|12.6
2017-02-13T16:09:33.2497751Z|Feed_Rate|28.2333333333333
2017-02-13T16:09:33.4372751Z|Block_Number|63
2017-02-13T16:09:33.4372751Z|Feed_Rate|18.9333333333333
2017-02-13T16:09:33.4529001Z|Program_Runtime_Seconds|64
2017-02-13T16:09:33.6091501Z|Feed_Rate|28.9
2017-02-13T16:09:34.4216501Z|Program_Runtime_Seconds|65
2017-02-13T16:09:35.3591501Z|Block_Number|64
2017-02-13T16:09:35.3747751Z|Program_Runtime_Seconds|66
2017-02-13T16:09:36.1560251Z|Feed_Rate|28.8
2017-02-13T16:09:36.1560251Z|Feed_Override|88.000000
2017-02-13T16:09:36.2966501Z|Feed_Rate|27.85
2017-02-13T16:09:36.3122751Z|Feed_Override|86.000000
2017-02-13T16:09:36.4841501Z|Feed_Rate|26.9833333333333
2017-02-13T16:09:36.4841501Z|Feed_Override|85.000000
2017-02-13T16:09:36.4841501Z|Program_Runtime_Seconds|67
2017-02-13T16:09:36.6247751Z|Feed_Rate|27.15
2017-02-13T16:09:36.6404001Z|Feed_Override|86.000000
2017-02-13T16:09:36.7966501Z|Feed_Rate|27.3
2017-02-13T16:09:37.2654001Z|Feed_Rate|27.2833333333333
2017-02-13T16:09:37.4372751Z|Block_Number|66
2017-02-13T16:09:37.4372751Z|Feed_Rate|18.7
2017-02-13T16:09:37.4529001Z|Program_Runtime_Seconds|68
2017-02-13T16:09:37.5935251Z|Feed_Rate|21.5666666666667
2017-02-13T16:09:37.7810251Z|Block_Number|68
2017-02-13T16:09:37.7810251Z|Feed_Rate|8.95
2017-02-13T16:09:37.9529001Z|Feed_Rate|27.3
2017-02-13T16:09:38.4372751Z|Program_Runtime_Seconds|69
2017-02-13T16:09:39.3747751Z|Program_Runtime_Seconds|70
2017-02-13T16:09:40.1560251Z|Block_Number|70
2017-02-13T16:09:40.1716501Z|Feed_Rate|26.65
2017-02-13T16:09:40.3279001Z|Feed_Rate|22.0666666666667
2017-02-13T16:09:40.3435251Z|Program_Runtime_Seconds|71
2017-02-13T16:09:40.5154001Z|Block_Number|72
2017-02-13T16:09:40.5154001Z|Feed_Rate|19.4166666666667
2017-02-13T16:09:40.6872751Z|Feed_Rate|24.65
2017-02-13T16:09:40.8591501Z|Feed_Rate|27.3
2017-02-13T16:09:41.3435251Z|Program_Runtime_Seconds|72
2017-02-13T16:09:42.4372751Z|Program_Runtime_Seconds|73
2017-02-13T16:09:43.4060251Z|Program_Runtime_Seconds|74
2017-02-13T16:09:43.7029001Z|Feed_Override|88.000000
2017-02-13T16:09:43.8747751Z|Feed_Rate|28.3666666666667
2017-02-13T16:09:43.8747751Z|Feed_Override|91.000000
2017-02-13T16:09:44.0310251Z|Feed_Rate|29.05
2017-02-13T16:09:44.0310251Z|Feed_Override|95.000000
2017-02-13T16:09:44.1716501Z|Feed_Rate|29.4166666666667
2017-02-13T16:09:44.1872751Z|Feed_Override|96.000000
2017-02-13T16:09:44.3591501Z|Feed_Rate|31.4333333333333
2017-02-13T16:09:44.3591501Z|Feed_Override|100.000000
2017-02-13T16:09:44.3747751Z|Program_Runtime_Seconds|75
2017-02-13T16:09:44.5154001Z|Block_Number|73
2017-02-13T16:09:44.5310251Z|Feed_Rate|31.2166666666667
2017-02-13T16:09:44.7029001Z|Block_Number|74
2017-02-13T16:09:44.7185251Z|Feed_Rate|31.1666666666667
2017-02-13T16:09:44.8747751Z|Block_Number|76
2017-02-13T16:09:44.8747751Z|Feed_Rate|7.3
2017-02-13T16:09:44.8747751Z|Feed_Override|102.000000
2017-02-13T16:09:45.0622751Z|Feed_Rate|32.0166666666667
2017-02-13T16:09:45.2185251Z|Feed_Rate|32.3833333333333
2017-02-13T16:09:45.2341501Z|Feed_Override|103.000000
2017-02-13T16:09:45.3904001Z|Feed_Override|102.000000
2017-02-13T16:09:45.4060251Z|Program_Runtime_Seconds|76
2017-02-13T16:09:46.4997751Z|Program_Runtime_Seconds|77
2017-02-13T16:09:46.7966501Z|Feed_Rate|30.7833333333333
2017-02-13T16:09:46.9841501Z|Block_Number|78
2017-02-13T16:09:46.9841501Z|Feed_Rate|32.1666666666667
2017-02-13T16:09:47.1716501Z|Feed_Rate|19.9
2017-02-13T16:09:47.3279001Z|Block_Number|80
2017-02-13T16:09:47.3435251Z|Feed_Rate|20.3833333333333
2017-02-13T16:09:47.4997751Z|Feed_Rate|32.3166666666667
2017-02-13T16:09:47.5154001Z|Program_Runtime_Seconds|78
